"artistName","msPlayed","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"other",199320,"Other",0.752,0.462,4,-10.538,0,0.0519,0.0454,0.000954,0.091,0.845,101.999,199320,4
"other",4652172,"Pop",0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,218452,4
"other",348136,"Phonk",0.889,0.884,4,-4.323,1,0.0379,0.0111,0.804,0.0999,0.789,124.003,116129,4
"other",268800,"Lo-Fi",0.815,0.0403,4,-19.204,1,0.0678,0.958,0.922,0.11,0.383,100.005,134400,4
"other",7533,"Other",0.764,0.431,9,-16.07,1,0.0713,0.000761,0.798,0.0476,0.37,119.995,388000,4
"sonu nigam",6668,"Filmi",0.798,0.931,8,-7.695,1,0.0745,0.57,0,0.576,0.89,120.178,295960,4
"other",134889,"Phonk",0.783,0.864,11,-4.937,1,0.116,0.00138,0.00457,0.0998,0.801,119.976,136349,4
"other",7782,"Filmi",0.716,0.832,10,-6.131,1,0.062,0.0189,1.17e-06,0.305,0.742,89.982,279373,4
"other",335109,"Hip Hop",0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,180414,4
"other",714,"Filmi",0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,304089,4
"other",9500,"Other",0.734,0.22,5,-17.295,1,0.226,0.896,0,0.339,0.625,106.977,142028,4
"other",226728,"Rock",0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573,4
"other",8031,"Other",0.349,0.446,1,-11.327,1,0.0522,0.827,0.00722,0.0808,0.141,79.338,237794,4
"other",1080560,"Other",0.704,0.86,10,-5.316,1,0.13,0.364,2.39e-06,0.486,0.512,100.099,180427,4
"vampire weekend",280200,"Classical",0.531,0.422,10,-7.081,1,0.0571,0.219,0.0198,0.0608,0.579,188.056,280200,4
"why don't we",910435,"Boy Band",0.532,0.66,7,-7.138,1,0.0825,0.105,0.000222,0.0996,0.676,130.013,189385,4
"vampire weekend",202666,"Classical",0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909,202667,4
"other",156290,"Big Room",0.567,0.963,9,-4.464,1,0.0403,0.0101,0.35,0.387,0.087,129.999,160615,4
"other",71461,"Other",0.682,0.907,5,-5.131,0,0.0475,0.00123,0.401,0.217,0.483,128.06,153333,4
"other",1363044,"R&b",0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
"other",303574,"Lo-Fi",0.381,0.0422,1,-19.981,0,0.0297,0.958,0.942,0.0929,0.0388,94.315,151787,4
"other",154864,"Sped Up",0.716,0.665,5,-5.874,1,0.0313,0.251,0.000186,0.254,0.5,87.557,123815,4
"other",199848,"Edm",0.651,0.708,7,-7.477,1,0.0491,0.0756,1.08e-05,0.42,0.448,122.057,200656,4
"other",162406,"Lo-Fi",0.677,0.467,6,-12.789,0,0.034,0.582,0.918,0.0945,0.337,133.025,162406,4
"the neighbourhood",440643,"Alternative Rock",0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,146867,4
"other",1775878,"Pop Dance",0.59,0.677,0,-5.395,1,0.0577,0.00882,0.000147,0.157,0.304,184.573,174811,4
"other",226369,"Hip Hop",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4
"other",1987829,"Pop",0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4
"other",3553,"Pop",0.743,0.893,1,-5.261,1,0.129,0.00284,0.000369,0.113,0.369,130.072,176500,4
"other",69312,"Other",0.597,0.363,8,-14,1,0.0291,0.427,0.000416,0.35,0.412,92.608,220880,4
"other",24792290,"Other",0.798,0.755,10,-13.589,0,0.0446,0.00877,0.876,0.109,0.319,127.012,475559,4
"other",1765907,"Pop",0.429,0.214,1,-12.261,1,0.242,0.897,0,0.105,0.189,77.849,155361,4
"nodisco.",796422,"Hopebeat",0.764,0.561,8,-8.242,1,0.0384,0.205,2.74e-05,0.694,0.712,130.024,199125,4
"other",1144048,"Other",0.385,0.468,4,-9.588,1,0.0251,0.291,0.0293,0.0892,0.248,81.331,286012,3
"ruel",226913,"Alternative",0.532,0.433,11,-6.964,1,0.0933,0.385,0,0.355,0.267,77.04,227040,4
"radwimps",534836,"Japanese Pop",0.389,0.0884,5,-19.165,1,0.101,0.925,0.456,0.134,0.0392,162.308,53360,3
"jordy chandra",120000,"Lo-Fi",0.386,0.202,9,-16.954,0,0.0349,0.887,0.494,0.0915,0.053,82.642,120000,5
"justin bieber",158322,"Canadian Pop",0.495,0.333,4,-10.109,0,0.0288,0.737,0,0.112,0.37,99.757,158324,4
"yasumu",127760,"Lo-Fi",0.638,0.124,10,-20.872,0,0.0725,0.881,0.904,0.208,0.185,90.008,127944,4
"other",64160505,"Pop",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,176440,3
"other",4180,"Sped Up",0.464,0.596,3,-6.721,1,0.0302,0.599,0.00196,0.248,0.464,139.861,123429,3
"other",12749,"Other",0.401,0.111,3,-17.528,1,0.037,0.979,0.00345,0.13,0.378,182.876,194659,3
"other",713287,"Pop",0.603,0.148,7,-10.449,1,0.0279,0.927,0,0.101,0.228,95.451,184895,3
"other",189250,"Lo-Fi",0.801,0.122,5,-14.517,0,0.0443,0.907,0.929,0.102,0.147,75.025,189250,4
"other",201800,"Indie",0.564,0.303,2,-7.268,1,0.0304,0.325,3.87e-05,0.11,0.229,90.037,201800,4
"radwimps",1800920,"Japanese Pop",0.606,0.812,7,-5.543,1,0.0314,0.000399,0.686,0.152,0.855,134.121,156747,4
"jvke",1156676,"Indie",0.816,0.444,2,-9.635,1,0.0546,0.284,0.0243,0.225,0.566,120.022,116000,4
"other",176907,"Alternative",0.573,0.584,4,-6.574,1,0.047,0.315,1.19e-06,0.109,0.0805,114.841,177069,4
"other",145840,"Alternative",0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840,4
"aj mitchell",2153742,"Alternative",0.471,0.474,5,-6.355,1,0.0382,0.723,0,0.0964,0.262,120.656,174793,4
"other",243003,"Alternative",0.709,0.475,6,-7.067,1,0.031,0.00513,0.579,0.115,0.389,124.987,243004,4
"other",167207,"Other",0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,199125,4
"other",288375,"Other",0.547,0.412,2,-11.406,0,0.0355,0.0219,0.0593,0.0831,0.353,145.98,200548,4
"other",10278726,"Rock",0.494,0.74,2,-6.646,1,0.0678,0.457,0.368,0.37,0.337,100.983,230227,4
"other",521356,"Other",0.361,0.231,4,-9.684,0,0.0375,0.924,0,0.17,0.359,167.544,130339,4
"other",49613,"Other",0.595,0.61,7,-6.887,0,0.0499,0.332,2.14e-06,0.0628,0.314,97.974,212522,4
"other",2419695,"Desi Pop",0.591,0.559,3,-4.139,0,0.0536,0.182,0,0.146,0.347,104.612,149717,4
"low roar",1959508,"Icelandic Indie",0.438,0.509,0,-10.368,1,0.0351,0.0789,0.0239,0.119,0.0363,140.065,390747,4
"other",226174,"Other",0.656,0.423,0,-8.639,1,0.0247,0.333,0,0.129,0.335,104.009,226282,4
"other",230546,"Filmi",0.833,0.754,2,-7.555,1,0.0513,0.0166,0,0.246,0.65,108.001,230547,4
"other",74199,"Shanty",0.613,0.612,10,-6.074,1,0.0599,0.526,0.000482,0.129,0.913,80.018,86280,1
"other",1566224,"Alternative",0.876,0.786,0,-4.518,0,0.081,0.373,0.00545,0.145,0.889,109.986,156163,4
"sasha alex sloan",364132,"Alternative",0.699,0.493,11,-10.386,1,0.0699,0.537,0,0.258,0.08,94.99,181971,4
"other",163286,"Pop",0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,0.297,96.924,163347,4
"other",2554458,"Alternative",0.731,0.59,2,-7.191,1,0.108,0.473,3.39e-05,0.107,0.569,161.072,176132,4
"other",35507,"Indietronica",0.476,0.853,9,-7.64,0,0.114,0.0118,0.107,0.114,0.67,149.982,252360,4
"connor price",2043731,"Pop",0.924,0.716,8,-7.158,0,0.0541,0.0177,1.15e-06,0.128,0.48,119.973,122880,4
"josh golden",6244831,"Pop",0.57,0.63,9,-6.151,0,0.0715,0.627,0,0.464,0.536,95.1,115263,4
"other",80862,"Other",0.556,0.494,7,-10.52,0,0.0592,0.981,0.891,0.0759,0.749,129.713,82000,3
"other",88269,"Rap",0.222,0.054,6,-27.712,1,0.0441,0.989,0.957,0.114,0.0352,54.693,88269,4
"other",178666,"Lo-Fi",0.558,0.328,9,-13.802,0,0.0376,0.835,0.583,0.109,0.116,89.987,178667,4
"radwimps",969488,"Japanese Pop",0.76,0.0705,9,-13.932,1,0.0623,0.992,0.726,0.116,0.542,143.036,92493,3
"other",157987,"Other",0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
"other",1662450,"Other",0.319,0.203,10,-11.362,1,0.0321,0.871,0,0.0811,0.287,97.946,200819,4
"other",18038,"Classical",0.359,0.448,7,-13.081,1,0.0344,0.966,0.818,0.163,0.749,135.579,186040,3
"other",17165,"Other",0.59,0.577,8,-6.817,1,0.0395,0.785,0,0.107,0.276,98.05,214693,4
"hiroyuki sawano",27674,"Other",0.109,0.335,9,-12.749,0,0.0353,0.386,0.91,0.0992,0.0397,75.475,380053,4
"other",184000,"Swedish Pop",0.503,0.759,10,-5.222,0,0.0423,0.00237,1.06e-06,0.13,0.396,90.015,184000,4
"hiroyuki sawano",16845,"Other",0.486,0.403,4,-8.345,0,0.0296,0.203,0.00154,0.0677,0.16,141.85,182173,4
"the neighbourhood",203571,"Alternative Rock",0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,203667,4
"other",9210,"Other",0.606,0.896,7,-6.456,0,0.0452,0.692,0.13,0.705,0.542,100.017,283747,4
"stephen",2143955,"Pop",0.598,0.262,8,-10.505,0,0.153,0.797,0.00135,0.174,0.141,100.281,169200,4
"other",3974,"Other",0.151,0.235,5,-14.855,0,0.0309,0.432,0.804,0.137,0.0532,87.504,173621,5
"other",7359670,"Pop",0.868,0.66,7,-3.834,1,0.0526,0.104,0,0.0755,0.963,121.925,132133,4
"other",10855,"Pop",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,187541,4
"mc orsen",108671,"Phonk",0.768,0.858,8,-4.629,1,0.0767,0.0144,0.861,0.0829,0.522,143.56,108672,4
"other",299129,"Punjabi Hip Hop",0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,199206,4
"other",1506866,"Trap",0.814,0.647,1,-6.213,1,0.129,0.358,0.00468,0.146,0.539,94.978,145909,4
"other",4065815,"Uk Pop",0.871,0.513,7,-8.516,0,0.101,0.093,0.00302,0.352,0.647,111.976,192467,4
"other",96511,"Other",0.702,0.961,1,-1.095,1,0.0775,0.0923,0,0.048,0.758,160.026,96750,3
"other",188980,"Asian Pop",0.782,0.637,10,-5.63,0,0.264,0.28,0,0.114,0.389,101.989,189035,4
"other",209947,"Indie",0.716,0.535,0,-7.656,1,0.0432,0.344,1.85e-05,0.123,0.337,124.011,210758,4
"nf",149210,"Hip Hop",0.741,0.827,10,-6.343,0,0.549,0.451,0,0.292,0.418,158.317,187933,4
"other",186057,"Aggressive Phonk",0.578,0.998,0,3.01,1,0.155,0.103,0.842,0.41,0.547,102.48,120163,4
"the kid laroi",322589,"Australian Hip Hop",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385,4
"the kid laroi",186849,"Australian Hip Hop",0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,161385,4
"other",391961,"Other",0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,164629,4
"sasha alex sloan",27597,"Alternative",0.63,0.781,1,-7.819,1,0.0406,0.152,0.000247,0.289,0.188,100.052,182773,4
"other",289332,"Alternative",0.378,0.334,1,-10.993,1,0.304,0.776,0,0.115,0.496,181.296,144667,4
"flo rida",10562,"Edm",0.82,0.731,2,-2.343,1,0.0443,0.0139,0,0.0805,0.602,120.013,123135,4
"m83",686194,"French Shoegaze",0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,343253,4
"other",166567,"Other",0.506,0.579,1,-6.779,1,0.0683,0.779,0,0.148,0.283,85.295,166762,4
"other",69239,"Edm",0.651,0.7,1,-4.264,0,0.0318,0.352,0,0.061,0.214,104.964,205714,4
"willis",898113,"Alabama Indie",0.764,0.524,0,-7.451,0,0.0348,0.203,0.0683,0.129,0.916,122.004,157294,4
"low roar",488234,"Icelandic Indie",0.587,0.489,7,-12.757,1,0.0922,0.641,0.254,0.115,0.228,155.039,244838,3
"other",1414576,"Edm",0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,230613,4
"linkin park",214212,"Alternative Rock",0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,231680,4
"other",232833,"Other",0.687,0.678,9,-7.134,0,0.181,0.00204,0.0929,0.363,0.747,115.979,232833,4
"other",5979227,"New Romantic",0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,231333,4
"other",136853,"Other",0.71,0.816,11,-4.516,0,0.186,0.0573,4.87e-06,0.176,0.363,131.001,136947,4
"eden",328640,"Indie",0.387,0.374,0,-6.743,1,0.0332,0.881,0,0.851,0.393,116.661,279828,3
"other",48119,"Other",0.511,0.847,1,-3.743,1,0.0339,0.000108,0,0.107,0.811,151.939,169253,4
"other",190852,"Other",0.59,0.529,6,-7.878,0,0.0349,0.0181,0.794,0.129,0.0675,104.045,258647,4
"vampire weekend",443200,"Classical",0.398,0.56,5,-5.448,1,0.0312,0.512,0.0151,0.224,0.59,160.71,221600,4
"other",218973,"Other",0.883,0.573,0,-8.189,1,0.038,0.0528,0.838,0.111,0.968,125.026,218973,4
"high school musical cast",3956,"Pop",0.685,0.787,8,-3.696,1,0.0348,0.429,0.0888,0.223,0.624,97.995,228027,4
"eminem",38956,"Detroit Hip Hop",0.483,0.439,9,-10.212,0,0.238,0.805,0,0.637,0.618,81.986,303640,4
"other",153506,"Lo-Fi Jazzhop",0.829,0.24,6,-13.585,0,0.203,0.716,0.903,0.177,0.517,77.028,153506,4
"anson seabra",4581309,"Alternative",0.508,0.404,10,-11.092,1,0.0788,0.664,0,0.104,0.129,81.713,216865,4
"aurora",209053,"Alternative",0.38,0.138,9,-11.135,0,0.0356,0.761,0.00086,0.108,0.054,91.262,209053,4
"dimension 32",295178,"Lo-Fi",0.504,0.103,4,-17.153,0,0.0332,0.99,0.932,0.105,0.115,65.011,147590,4
"imagine dragons",187526,"Rock",0.54,0.761,4,-5.339,1,0.0372,0.0163,0,0.0941,0.147,100.008,232907,4
"other",132561,"Classical",0.32,0.0261,9,-37.242,0,0.0416,0.984,0.928,0.0749,0.147,69.279,132667,4
"other",330375,"Classical",0.387,0.00906,8,-34.559,1,0.0455,0.996,0.889,0.0985,0.133,67.855,94333,3
"pyotr ilyich tchaikovsky",6380315,"Classical",0.149,0.128,2,-20.459,1,0.0462,0.944,0.928,0.0703,0.113,47.362,415813,3
"kainbeats",140000,"Lo-Fi",0.557,0.0703,2,-26.509,0,0.0363,0.932,0.87,0.0912,0.0397,131.98,140000,4
"other",4034677,"Other",0.731,0.821,8,-5.791,1,0.0389,0.0447,8.51e-05,0.107,0.83,131.932,186080,4
"other",2736031,"Alternative",0.588,0.653,9,-5.645,0,0.0373,0.127,0,0.423,0.18,104.897,195773,3
"other",6915,"Contemporary Country",0.518,0.686,9,-4.911,1,0.0313,0.114,0,0.114,0.334,144.065,236227,4
"other",10306834,"Pop",0.578,0.724,6,-7.02,0,0.0865,0.192,2.38e-05,0.235,0.465,169.827,217412,4
"other",73878220,"Pop",0.669,0.782,5,-6.827,0,0.105,0.317,0.000355,0.466,0.342,92.528,191892,4
"other",742714,"Pop",0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,247720,3
"keshi",194831,"R&b",0.622,0.671,5,-6.426,1,0.026,0.014,0,0.304,0.572,84.996,193373,4
"other",3567398,"Edm",0.372,0.835,10,-4.049,0,0.264,0.156,0.000369,0.0973,0.463,80.014,183008,4
"other",4988048,"Other",0.445,0.446,9,-8.87,1,0.0286,0.324,0.119,0.106,0.0384,92.463,358870,4
"other",22159,"Other",0.773,0.974,2,-2.982,1,0.183,0.0743,1.17e-05,0.145,0.441,105.02,228571,4
"other",204586,"Speedrun",0.14,0.478,1,-10.145,0,0.0484,0.1,0.000112,0.105,0.0412,185.121,204587,3
"other",2930392,"Other",0.591,0.721,1,-6.487,1,0.0335,0.00123,0.000386,0.097,0.316,119.97,193500,4
"other",3579980,"Alternative",0.698,0.725,2,-7.403,1,0.0431,0.0127,0.122,0.288,0.0765,104.99,177772,4
"other",150880,"Pop",0.758,0.574,7,-8.049,1,0.0436,0.103,1.14e-05,0.229,0.527,121.374,148730,4
"other",3661436,"Other",0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,266467,4
"linkin park",163217,"Alternative Rock",0.44,0.993,2,-3.481,0,0.184,0.0104,0,0.964,0.614,169.77,195893,4
"other",156287,"Other",0.643,0.46,10,-4.502,1,0.0347,0.227,0,0.0916,0.679,150.045,156400,4
"alec benjamin",2188930,"Alternative",0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,4
"other",378588,"Alternative",0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,0.121,120.443,211613,4
"harry styles",3351242,"Pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
"surfaces",213842,"Bedroom Soul",0.695,0.656,1,-6.038,1,0.0489,0.057,0,0.267,0.346,90.986,213842,4
"fiji blue",133724,"Chill Pop",0.84,0.338,6,-8.16,1,0.0436,0.135,0.0225,0.0635,0.927,108.024,133748,4
"mark ambor",306497,"Pop",0.673,0.728,0,-4.902,1,0.0376,0.0228,3.69e-06,0.0903,0.818,158.049,166280,4
"other",240191,"Melodic Dubstep",0.503,0.785,8,-4.057,0,0.0374,0.362,0,0.191,0.105,102.009,237647,4
"other",158654,"Pop Dance",0.799,0.711,1,-4.163,0,0.0337,0.0106,8.48e-05,0.0694,0.412,125.983,158655,4
"jaden",292993,"Pop Rap",0.585,0.941,10,-3.278,0,0.145,0.03,8.41e-06,0.196,0.45,130.024,153773,4
"other",213706,"Icelandic Indie",0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,4
"other",559039,"Alternative",0.601,0.513,0,-8.492,0,0.0378,0.421,8.42e-05,0.0868,0.391,121.78,206622,4
"other",2724989,"Dance",0.446,0.931,10,-3.125,0,0.0469,9.09e-06,1.09e-05,0.377,0.359,103.984,200147,4
"ewan j phillips",190378,"British Singer-Songwriter",0.393,0.297,0,-11.143,0,0.0366,0.598,0.000436,0.249,0.192,126.755,190379,4
"other",206562,"Alternative Rock",0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,206707,4
"other",256039,"Edm",0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520,4
"other",1019185,"Edm",0.654,0.782,4,-5.179,0,0.0494,0.0668,0,0.303,0.349,150.078,156839,4
"other",1446429,"Other",0.598,0.56,0,-8.816,1,0.263,0.587,0.00122,0.178,0.404,171.898,201859,4
"other",27919,"Rock",0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,287733,4
"other",51360,"Chillhop",0.563,0.553,7,-6.881,1,0.0331,0.655,0.00737,0.17,0.369,159.879,148599,4
"charlie puth",4622303,"Pop",0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4
"linearwave",30128,"Lo-Fi",0.712,0.21,4,-17.027,0,0.033,0.727,0.912,0.136,0.239,85.004,93882,4
"yasumu",435251,"Lo-Fi",0.702,0.438,7,-13.475,0,0.0476,0.695,0.892,0.382,0.344,129.969,141442,4
"other",751956,"Other",0.385,0.185,7,-24.819,1,0.0394,0.955,0.941,0.106,0.369,78.075,107416,4
"other",50807,"Hip Hop",0.554,0.899,8,-4.573,1,0.408,0.0521,0,0.0568,0.552,171.966,227893,4
"other",268880,"Brostep",0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,266483,4
"other",149147,"Punjabi Hip Hop",0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,199206,4
"jaden",165760,"Pop Rap",0.625,0.125,4,-17.047,1,0.0492,0.974,0.000569,0.138,0.365,123.723,165760,4
"other",226116,"Rock",0.502,0.925,4,-6.298,1,0.0501,0.0129,0,0.162,0.923,149.188,219667,4
"other",232026,"Ambient Folk",0.527,0.242,6,-13.546,1,0.0313,0.939,0.0435,0.114,0.112,143.848,232027,4
"other",7649,"Indie",0.772,0.437,6,-6.877,1,0.0298,0.183,0,0.243,0.814,96.971,145979,3
"other",3141985,"Alternative",0.507,0.581,6,-5.339,0,0.143,0.139,0,0.54,0.423,96.64,176598,4
"lund",691651,"Hip Hop",0.447,0.522,11,-8.474,1,0.124,0.223,0,0.122,0.0801,163.581,186827,3
"other",136285,"Lo-Fi",0.672,0.306,9,-7.006,1,0.0288,0.919,0.921,0.105,0.206,140.101,136286,4
"other",469855,"Other",0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480,4
"anson seabra",5930833,"Alternative",0.703,0.179,4,-10.906,1,0.0366,0.949,0,0.102,0.346,97.427,199131,3
"other",91614,"Rock",0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4
"other",798599,"Other",0.706,0.932,0,-5.434,0,0.253,0.275,0.00031,0.291,0.52,124.06,145161,4
"other",519618,"Shanty",0.795,0.438,3,-7.38,1,0.266,0.692,0,0.23,0.824,95.476,136500,4
"imagine dragons",217173,"Rock",0.672,0.715,0,-6.18,1,0.0268,0.581,2.08e-06,0.101,0.677,104.989,217173,4
"other",1740984,"Other",0.607,0.199,10,-17.95,1,0.0644,0.902,0.000876,0.146,0.11,139.835,195429,4
"other",214258,"Alternative Rock",0.682,0.571,1,-7.169,0,0.0271,0.542,0.00757,0.339,0.539,91.97,107280,4
"other",535171,"Pop",0.56,0.802,9,-7.231,0,0.0574,0.0129,3.37e-05,0.157,0.691,165.01,181818,4
"other",1427522,"Alternative",0.699,0.463,0,-7.828,1,0.475,0.315,0,0.0803,0.565,143.99,177200,4
"julia michaels",173106,"Pop",0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,173307,4
"other",30718,"Other",0.536,0.279,0,-10.786,1,0.0269,0.873,0.000816,0.118,0.372,79.998,270667,4
"why don't we",184665,"Boy Band",0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,184665,4
"other",523887,"Other",0.441,0.0515,10,-28.014,0,0.0284,0.963,0.913,0.0772,0.183,58.664,174629,4
"justin bieber",17360,"Canadian Pop",0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4
"hans zimmer",876909,"Classical",0.187,0.103,0,-28.249,1,0.056,0.964,0.935,0.199,0.0224,68.955,146182,4
"linkin park",232293,"Alternative Rock",0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613,4
"other",212906,"Other",0.396,0.686,0,-7.243,1,0.0374,0.114,0,0.142,0.391,77.908,212977,4
"other",219186,"Other",0.735,0.584,1,-5.047,1,0.14,0.189,0,0.125,0.395,93.016,219187,4
"ali gatie",388826,"Hip Hop",0.596,0.366,7,-11.144,1,0.115,0.63,7.04e-06,0.0554,0.229,84.394,193668,4
"other",402965,"Indie",0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,255067,3
"finneas",1186434,"Alternative",0.538,0.318,7,-13.036,0,0.0417,0.88,7.28e-05,0.116,0.0897,144.988,181210,4
"other",3367565,"Other",0.447,0.781,9,-3.469,0,0.193,0.0564,0,0.204,0.74,144.53,201387,4
"other",758808,"Other",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4
"other",3390,"Other",0.873,0.704,6,-7.665,1,0.0821,0.0245,0.00441,0.112,0.965,103.032,228760,4
"other",3120179,"Hip Hop",0.513,0.842,2,-3.917,1,0.47,0.111,0,0.0955,0.3,163.954,192680,4
"other",185186,"Other",0.509,0.289,7,-12.646,1,0.0299,0.448,0.00117,0.101,0.0389,134.925,185187,3
"other",219978,"Canadian Pop",0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,4
"other",482674,"Other",0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000795,0.121,0.116,95.036,222307,4
"other",202266,"Other",0.791,0.639,8,-3.01,0,0.337,0.088,0,0.114,0.5,169.942,202266,1
"other",446216,"Alternative",0.309,0.0925,8,-15.885,1,0.0356,0.971,0.00212,0.102,0.245,89.829,223108,3
"other",64402,"Other",0.612,0.413,11,-13.121,0,0.0883,0.337,9.82e-05,0.0916,0.339,100.019,187207,4
"nf",393598,"Hip Hop",0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,196800,4
"mokita",7798826,"Chill Pop",0.649,0.568,10,-10.051,1,0.0496,0.46,0,0.0933,0.325,116.793,203843,4
"mokita",3111359,"Chill Pop",0.718,0.515,6,-6.918,1,0.0326,0.564,0.000525,0.179,0.63,105.047,182501,4
"other",2175210,"Pop",0.604,0.0458,4,-19.031,1,0.0762,0.973,0,0.0963,0.617,76.235,187709,3
"other",139821,"Canadian Pop",0.386,0.175,5,-12.038,1,0.043,0.984,0,0.0868,0.235,67.195,183440,4
"linkin park",96749,"Alternative Rock",0.547,0.936,1,-4.232,1,0.049,0.00306,0.27,0.278,0.445,91.997,293453,4
"other",3149750,"Other",0.758,0.367,6,-8.387,0,0.0574,0.262,0,0.103,0.186,123.909,194068,4
"other",277008,"Rock",0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,263880,4
"shawn mendes",138634,"Canadian Pop",0.603,0.691,5,-5.805,1,0.0372,0.0248,0,0.583,0.577,147.148,172267,4
"other",4399,"Other",0.738,0.767,7,-4.947,1,0.0336,0.081,0,0.346,0.268,104.985,150857,4
"jack ü",218947,"Edm",0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,4
"other",164986,"British Soundtrack",0.553,0.778,1,-9.059,0,0.0367,0.00505,0.0502,0.356,0.229,139.983,231976,4
"other",351140,"Other",0.516,0.482,1,-7.83,0,0.0254,0.346,3.48e-06,0.437,0.276,88.045,124608,4
"other",149080,"Other",0.722,0.668,7,-11.16,1,0.222,0.199,0,0.209,0.901,178.069,149080,4
"hans zimmer",3748768,"Classical",0.226,0.0244,0,-23.512,1,0.0421,0.863,0.952,0.371,0.0266,95.951,461269,3
"other",1634732,"Alternative",0.847,0.346,6,-11.778,1,0.444,0.704,0,0.128,0.687,122.028,164262,4
"other",126581,"Indie",0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,202000,4
"other",168341,"Indie",0.612,0.378,6,-11.234,1,0.0303,0.883,0.0217,0.132,0.429,124.726,168342,4
"shankar-ehsaan-loy",22661,"Filmi",0.764,0.863,2,-5.414,0,0.0416,0.00269,0,0.27,0.92,132.021,378160,4
